STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WESF,WESF_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-30,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-01,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-02,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-03,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-04,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-05,0.7,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-06,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-07,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-08,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-09,0.12,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-10,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-11,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-12,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-13,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-14,0.07,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-15,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-16,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-17,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-18,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-19,0.49,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-20,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-21,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-22,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-23,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-24,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-25,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-26,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-27,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-28,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-29,0.92,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-30,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-07-31,2.5,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-01,0.01,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-02,0.63,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-03,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-04,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-05,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-06,0.03,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-07,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-08,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-09,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-10,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-11,0,"T,,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-12,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-13,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-14,0.51,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-15,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-16,0.11,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-17,0.92,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-18,0.11,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-19,0.03,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-20,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-21,0,"T,,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-22,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-23,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-24,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-25,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-26,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-27,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-28,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-29,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-30,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-08-31,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-01,0.16,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-02,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-03,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-04,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-05,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-06,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-07,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-08,0.2,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-09,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-10,0.78,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-11,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-12,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-13,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-14,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-15,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-16,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-17,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-18,0.03,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-19,0.09,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-20,0.05,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-21,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-22,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-23,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-24,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-25,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-26,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-27,0.02,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-28,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-29,1.41,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-09-30,0.43,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-01,0.11,",,N",,,,,,,,,,,,,,,,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-02,0.15,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-03,0.16,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-04,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-05,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-06,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-07,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-08,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-09,0.25,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-10,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-11,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-12,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-13,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-14,0.05,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-15,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-16,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-17,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-18,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-19,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-20,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-21,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-22,0.12,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-23,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-24,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-25,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-26,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-27,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-28,0.28,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-29,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-30,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-10-31,0.21,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-01,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-02,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-03,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-04,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-05,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-06,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-07,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-08,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-09,0.26,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-10,0.16,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-11,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-12,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-13,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-14,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-15,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
